User_ID,Loyalty_Points,Total_Games_Played,Total_Deposits,Total_Withdrawals,Num_Deposits,Num_Withdrawals
426,0.4,2.0,0.0,0.0,0.0,0.0
441,0.4,2.0,0.0,0.0,0.0,0.0
443,0.4,2.0,0.0,0.0,0.0,0.0
445,0.4,2.0,0.0,0.0,0.0,0.0
15,0.4,2.0,0.0,0.0,0.0,0.0
12,0.4,2.0,0.0,0.0,0.0,0.0
791,0.4,2.0,0.0,0.0,0.0,0.0
320,0.4,2.0,0.0,0.0,0.0,0.0
291,0.4,2.0,0.0,0.0,0.0,0.0
130,0.4,2.0,0.0,0.0,0.0,0.0
69,0.4,2.0,0.0,0.0,0.0,0.0
110,0.4,2.0,0.0,0.0,0.0,0.0
102,0.4,2.0,0.0,0.0,0.0,0.0
154,0.4,2.0,0.0,0.0,0.0,0.0
966,0.4,2.0,0.0,0.0,0.0,0.0
160,0.4,2.0,0.0,0.0,0.0,0.0
171,0.4,2.0,0.0,0.0,0.0,0.0
186,0.4,2.0,0.0,0.0,0.0,0.0
88,0.4,2.0,0.0,0.0,0.0,0.0
908,0.4,2.0,0.0,0.0,0.0,0.0
878,0.4,2.0,0.0,0.0,0.0,0.0
785,0.4,2.0,0.0,0.0,0.0,0.0
63,0.4,2.0,0.0,0.0,0.0,0.0
261,0.4,2.0,0.0,0.0,0.0,0.0
58,0.4,2.0,0.0,0.0,0.0,0.0
287,0.4,2.0,0.0,0.0,0.0,0.0
886,0.4,2.0,0.0,0.0,0.0,0.0
885,0.4,2.0,0.0,0.0,0.0,0.0
881,0.4,2.0,0.0,0.0,0.0,0.0
789,0.4,2.0,0.0,0.0,0.0,0.0
2,0.4,2.0,0.0,0.0,0.0,0.0
